"year","month","day","date","pdsi_mean","pdsi_min","pdsi_max"
1980,1,5,1980-01-05,-0.0117012814847545,-0.0700000000000003,0.0500000000000007
1980,1,10,1980-01-10,-0.0101281484754748,-0.0600000000000005,0.0400000000000009
1980,1,15,1980-01-15,-0.0273177198409187,-0.0899999999999999,0.0700000000000003
1980,1,20,1980-01-20,-0.0252054794520543,-0.0800000000000001,0.0700000000000003
1980,1,25,1980-01-25,0.00115775519222311,-0.0499999999999989,0.0899999999999999
1980,1,30,1980-01-30,0.00720724701723408,-0.0399999999999991,0.0800000000000001
1980,2,4,1980-02-04,0.0160362350861691,-0.0399999999999991,0.0700000000000003
1980,2,9,1980-02-09,0.047609368095449,-0.00999999999999979,0.109999999999999
1980,2,14,1980-02-14,0.105121520106054,-0.0199999999999996,0.18
1980,2,19,1980-02-19,0.160406539991162,0.0300000000000011,0.640000000000001
1980,2,24,1980-02-24,0.166341140079541,-0.0299999999999994,0.720000000000001
1980,2,29,1980-02-29,0.307330976579762,-0.0199999999999996,0.81
1980,3,5,1980-03-05,0.387971718957137,-0.00999999999999979,0.960000000000001
1980,3,10,1980-03-10,0.436893504197968,-0.0299999999999994,1.11
1980,3,15,1980-03-15,0.388541758727353,-0.0499999999999989,1.14
1980,3,20,1980-03-20,0.327640300486081,-0.0700000000000003,1.16
1980,3,25,1980-03-25,0.288029164825453,-0.0700000000000003,1.11
1980,3,30,1980-03-30,0.271020768890853,-0.0600000000000005,1.1
1980,4,4,1980-04-04,0.247918692001768,-0.0600000000000005,1.07
1980,4,9,1980-04-09,0.173336279275299,-0.0600000000000005,1.02
1980,4,14,1980-04-14,0.186844896155546,-0.0399999999999991,0.970000000000001
1980,4,19,1980-04-19,0.169063190455148,-0.0499999999999989,0.92
1980,4,24,1980-04-24,0.166243923994698,-0.0399999999999991,0.880000000000001
1980,4,29,1980-04-29,0.148214759169245,-0.0399999999999991,0.85
1980,5,4,1980-05-04,0.248113124171454,0.00999999999999979,1.03
1980,5,9,1980-05-09,0.288740609809987,0.00999999999999979,1.2
1980,5,14,1980-05-14,0.280437472381795,-0.00999999999999979,1.23
1980,5,19,1980-05-19,0.307631462660186,-0.00999999999999979,1.26
1980,5,24,1980-05-24,0.303592576226249,-0.0499999999999989,1.27
1980,5,29,1980-05-29,0.31377817057004,-0.0600000000000005,1.3
1980,6,3,1980-06-03,0.19311091471498,-0.119999999999999,1.19
1980,6,8,1980-06-08,0.155930181175431,-0.119999999999999,1.09
1980,6,13,1980-06-13,0.131953159522758,-0.52,1
1980,6,18,1980-06-18,0.0777640300486082,-0.57,0.9
1980,6,23,1980-06-23,0.0167344233318605,-0.619999999999999,0.800000000000001
1980,6,28,1980-06-28,-0.110565620857269,-0.699999999999999,0.710000000000001
1980,7,3,1980-07-03,-0.338356164383561,-0.789999999999999,0.6
1980,7,8,1980-07-08,-0.538696420680512,-0.879999999999999,-0.0499999999999989
1980,7,13,1980-07-13,-0.689836500220945,-1,-0.0199999999999996
1980,7,18,1980-07-18,-0.827927529827662,-1.15,-0.0499999999999989
1980,7,23,1980-07-23,-0.978904109589041,-1.33,-0.0899999999999999
1980,7,28,1980-07-28,-1.14030490499337,-1.5,-0.539999999999999
1980,8,2,1980-08-02,-1.32057003977022,-1.67,-0.719999999999999
1980,8,7,1980-08-07,-1.51001767565179,-1.84,-0.9
1980,8,12,1980-08-12,-1.63140521431728,-1.97,-1.08
1980,8,17,1980-08-17,-1.70708351745471,-2.07,-1.16
1980,8,22,1980-08-22,-1.75484312859037,-2.14,-1.23
1980,8,27,1980-08-27,-1.73496685815289,-2.2,-1.14
1980,9,1,1980-09-01,-1.68633672116659,-2.24,-0.959999999999999
1980,9,6,1980-09-06,-1.61263809102961,-2.22,-0.82
1980,9,11,1980-09-11,-1.52460008837826,-2.23,1.03
1980,9,16,1980-09-16,-1.44062306672559,-2.26,1.46
1980,9,21,1980-09-21,-1.38298718515245,-2.32,1.81
1980,9,26,1980-09-26,-1.22404772425983,-2.36,2.09
1980,10,1,1980-10-01,-0.95974370304905,-2.37,2.36
1980,10,6,1980-10-06,-0.748541758727353,-2.41,2.65
1980,10,11,1980-10-11,-0.689063190455148,-2.46,2.44
1980,10,16,1980-10-16,-0.674074237737516,-2.5,2.27
1980,10,21,1980-10-21,-0.623574900574458,-2.5,2.27
1980,10,26,1980-10-26,-0.721984091913389,-2.56,2.27
1980,10,31,1980-10-31,-0.803402562969509,-2.59,2.32
1980,11,5,1980-11-05,-0.893954927087936,-2.62,2.39
1980,11,10,1980-11-10,-0.97273530711445,-2.66,2.43
1980,11,15,1980-11-15,-1.0137649138312,-2.69,2.44
1980,11,20,1980-11-20,-1.03011931064958,-2.73,2.48
1980,11,25,1980-11-25,-1.01959787892178,-2.76,2.52
1980,11,30,1980-11-30,-1.04449403446752,-2.8,2.52
1980,12,5,1980-12-05,-1.07600088378259,-2.84,2.54
1980,12,10,1980-12-10,-1.09737958462218,-2.87,2.55
1980,12,15,1980-12-15,-1.10947414935926,-2.89,2.53
1980,12,20,1980-12-20,-1.16620415377817,-2.94,2.49
1980,12,25,1980-12-25,-1.24129032258064,-2.99,2.4
1980,12,30,1980-12-30,-1.31222271321255,-3.04,2.32
1981,1,5,1981-01-05,-1.37717189571365,-3.08,2.24
1981,1,10,1981-01-10,-1.41852408307556,-3.11,2.16
1981,1,15,1981-01-15,-1.41825894829872,-3.12,2.15
1981,1,20,1981-01-20,-1.35132567388422,-3.07,2.17
1981,1,25,1981-01-25,-1.26680512593902,-3.02,2.2
1981,1,30,1981-01-30,-1.1834202386213,-2.97,2.21
1981,2,4,1981-02-04,-1.11074237737517,-2.91,2.22
1981,2,9,1981-02-09,-1.05155987627044,-2.87,2.24
1981,2,14,1981-02-14,-1.0488820150243,-2.86,2.21
1981,2,19,1981-02-19,-1.10526734423332,-2.9,2.14
1981,2,24,1981-02-24,-1.16302695536898,-2.96,2.07
1981,3,1,1981-03-01,-1.18018559434379,-2.96,2.03
1981,3,6,1981-03-06,-1.12063632346443,-2.88,2.07
1981,3,11,1981-03-11,-1.05567830313743,-2.78,2.1
1981,3,16,1981-03-16,-0.971321254971277,-2.66,2.13
1981,3,21,1981-03-21,-0.860879363676535,-2.52,2.16
1981,3,26,1981-03-26,-0.730344675209898,-2.38,2.21
1981,3,31,1981-03-31,-0.648453380468405,-2.27,2.22
1981,4,5,1981-04-05,-0.67673442333186,-2.24,2.15
1981,4,10,1981-04-10,-0.719677419354838,-2.26,2.07
1981,4,15,1981-04-15,-0.737353071144498,-2.26,2.02
1981,4,20,1981-04-20,-0.754639858594785,-2.25,1.98
1981,4,25,1981-04-25,-0.747445868316394,-2.24,1.95
1981,4,30,1981-04-30,-0.698603623508617,-2.21,1.96
1981,5,5,1981-05-05,-0.521886875828546,-2.09,2.06
1981,5,10,1981-05-10,-0.350574458683164,-1.97,2.16
1981,5,15,1981-05-15,-0.205819708351745,-1.86,2.22
1981,5,20,1981-05-20,-0.0660671674768004,-1.75,2.27
1981,5,25,1981-05-25,0.0635262925320374,-1.7,2.3
1981,5,30,1981-05-30,0.17365885992046,-1.68,2.28
1981,6,4,1981-06-04,0.114834290764472,-1.7,2.22
1981,6,9,1981-06-09,0.0652187361908973,-1.72,2.17
1981,6,14,1981-06-14,0.013959346000884,-1.74,2.1
1981,6,19,1981-06-19,-0.0439726027397258,-1.76,2.07
1981,6,24,1981-06-24,-0.0866858152894386,-1.79,2.07
1981,6,29,1981-06-29,-0.067074679628811,-1.74,2.03
1981,7,4,1981-07-04,-0.00129474149359223,-1.58,1.99
1981,7,9,1981-07-09,0.0661555457357493,-1.42,2.05
1981,7,14,1981-07-14,0.153937251436147,-1.18,2.09
1981,7,19,1981-07-19,0.286332302253646,-1.17,2.17
1981,7,24,1981-07-24,0.384560318161733,-1.2,2.24
1981,7,29,1981-07-29,0.457821475916925,-1.29,2.31
1981,8,3,1981-08-03,0.469306230667256,-1.36,2.4
1981,8,8,1981-08-08,0.525665046398586,-1.45,2.38
1981,8,13,1981-08-13,0.598214759169245,-1.5,2.5
1981,8,18,1981-08-18,0.674927087936368,-1.55,2.66
1981,8,23,1981-08-23,0.76208572691118,-1.59,2.85
1981,8,28,1981-08-28,0.790742377375166,-1.53,3.01
1981,9,2,1981-09-02,0.762125497127707,-1.49,3.04
1981,9,7,1981-09-07,0.804365885992046,-1.46,3.2
1981,9,12,1981-09-12,0.780574458683164,-1.47,3.25
1981,9,17,1981-09-17,0.716208572691118,-1.48,3.21
1981,9,22,1981-09-22,0.664343791427309,-1.47,3.16
1981,9,27,1981-09-27,0.612098983650022,-1.5,3.15
1981,10,2,1981-10-02,0.644259832081308,-1.41,3.16
1981,10,7,1981-10-07,0.57053026955369,-1.48,3.09
1981,10,12,1981-10-12,0.514882898806894,-1.53,3
1981,10,17,1981-10-17,0.472090145824128,-1.57,2.95
1981,10,22,1981-10-22,0.468475475033142,-1.58,2.91
1981,10,27,1981-10-27,0.435430844012373,-1.59,2.85
1981,11,1,1981-11-01,0.312015024304022,-1.62,2.77
1981,11,6,1981-11-06,0.185258506407424,-1.65,2.64
1981,11,11,1981-11-11,0.0674591250552367,-1.69,2.51
1981,11,16,1981-11-16,-0.066765355722492,-1.72,2.38
1981,11,21,1981-11-21,-0.280941228457799,-1.78,2.25
1981,11,26,1981-11-26,-0.469646486964207,-1.84,2.13
1981,12,1,1981-12-01,-0.476968625718073,-1.77,2.02
1981,12,6,1981-12-06,-0.489266460450729,-1.7,1.91
1981,12,11,1981-12-11,-0.508519664162616,-1.66,1.81
1981,12,16,1981-12-16,-0.528912947414936,-1.63,1.73
1981,12,21,1981-12-21,-0.571498011489173,-1.61,1.65
1981,12,26,1981-12-26,-0.605598762704374,-1.6,1.55
1981,12,31,1981-12-31,-0.732982766239505,-1.7,1.43
1982,1,5,1982-01-05,-0.859783473265576,-1.81,1.3
1982,1,10,1982-01-10,-0.980941228457799,-1.91,1.17
1982,1,15,1982-01-15,-1.0293946089262,-1.91,1.13
1982,1,20,1982-01-20,-1.0379407865665,-1.91,1.11
1982,1,25,1982-01-25,-1.03097657976138,-1.96,1.11
1982,1,30,1982-01-30,-1.02560760053027,-2,1.1
1982,2,4,1982-02-04,-1.02214759169244,-2.03,1.09
1982,2,9,1982-02-09,-1.00727353071144,-2.07,1.1
1982,2,14,1982-02-14,-1.05723817940787,-2.11,1.03
1982,2,19,1982-02-19,-1.10442333186036,-2.05,0.950000000000001
1982,2,24,1982-02-24,-1.14630136986301,-2,0.890000000000001
1982,3,1,1982-03-01,-1.12916924436589,-1.91,0.860000000000001
1982,3,6,1982-03-06,-1.1076137870084,-1.81,0.84
1982,3,11,1982-03-11,-1.08851524524967,-1.71,0.83
1982,3,16,1982-03-16,-1.04698630136986,-1.65,0.790000000000001
1982,3,21,1982-03-21,-1.01276623950508,-1.66,0.76
1982,3,26,1982-03-26,-0.977680070702607,-1.66,0.73
1982,3,31,1982-03-31,-0.999173663278833,-1.68,0.66
1982,4,5,1982-04-05,-1.01759611135661,-1.71,0.57
1982,4,10,1982-04-10,-1.02587273530711,-1.74,0.0899999999999999
1982,4,15,1982-04-15,-1.06599646486964,-1.77,-0.0299999999999994
1982,4,20,1982-04-20,-1.10158197083517,-1.81,-0.0299999999999994
1982,4,25,1982-04-25,-1.12988952717631,-1.84,-0.0199999999999996
1982,4,30,1982-04-30,-1.15623066725585,-1.86,-0.0299999999999994
1982,5,5,1982-05-05,-1.11822801590809,-1.87,0.130000000000001
1982,5,10,1982-05-10,-1.08125055236412,-1.88,0.120000000000001
1982,5,15,1982-05-15,-1.04165267344233,-1.89,0.109999999999999
1982,5,20,1982-05-20,-1.00418029164825,-1.91,0.57
1982,5,25,1982-05-25,-0.953866548828988,-1.93,0.68
1982,5,30,1982-05-30,-0.884250994255413,-1.92,0.800000000000001
1982,6,4,1982-06-04,-0.899279717189571,-1.93,0.780000000000001
1982,6,9,1982-06-09,-0.920684931506849,-1.95,0.76
1982,6,14,1982-06-14,-0.937295625276182,-1.96,0.74
1982,6,19,1982-06-19,-0.944131683605833,-1.98,0.720000000000001
1982,6,24,1982-06-24,-0.97334953601414,-2.01,0.67
1982,6,29,1982-06-29,-1.02292090145824,-2.07,0.710000000000001
1982,7,4,1982-07-04,-1.07958462218294,-2.13,0.720000000000001
1982,7,9,1982-07-09,-1.1423862129916,-2.2,0.710000000000001
1982,7,14,1982-07-14,-1.21137428192665,-2.25,0.65
1982,7,19,1982-07-19,-1.29982766239505,-2.31,0.6
1982,7,24,1982-07-24,-1.40212991604065,-2.34,0.52
1982,7,29,1982-07-29,-1.48868316394167,-2.38,-0.0299999999999994
1982,8,3,1982-08-03,-1.56024304021211,-2.41,-0.0600000000000005
1982,8,8,1982-08-08,-1.61076005302696,-2.41,-0.0499999999999989
1982,8,13,1982-08-13,-1.66795846221829,-2.49,-0.0199999999999996
1982,8,18,1982-08-18,-1.72463102076889,-2.56,-0.0399999999999991
1982,8,23,1982-08-23,-1.75881131241715,-2.58,0.0300000000000011
1982,8,28,1982-08-28,-1.76183826778612,-2.57,0.0300000000000011
1982,9,2,1982-09-02,-1.74892178524083,-2.56,0.16
1982,9,7,1982-09-07,-1.760083959346,-2.61,0.540000000000001
1982,9,12,1982-09-12,-1.68987627043747,-2.64,0.640000000000001
1982,9,17,1982-09-17,-1.60891736632788,-2.69,0.74
1982,9,22,1982-09-22,-1.49382235969951,-2.68,0.870000000000001
1982,9,27,1982-09-27,-1.41738400353513,-2.69,1.16
1982,10,2,1982-10-02,-1.31429076447194,-2.64,1.32
1982,10,7,1982-10-07,-1.20544410075121,-2.56,1.47
1982,10,12,1982-10-12,-1.19716747680071,-2.52,1.5
1982,10,17,1982-10-17,-1.17585064074238,-2.44,1.48
1982,10,22,1982-10-22,-1.21822801590809,-2.44,1.36
1982,10,27,1982-10-27,-1.26698188245692,-2.51,1.22
1982,11,1,1982-11-01,-1.38164825452939,-2.59,1.08
1982,11,6,1982-11-06,-1.4668316394167,-2.65,0.950000000000001
1982,11,11,1982-11-11,-1.53779938135219,-2.7,0.860000000000001
1982,11,16,1982-11-16,-1.6164030048608,-2.74,0.74
1982,11,21,1982-11-21,-1.64682280159081,-2.74,0.67
1982,11,26,1982-11-26,-1.59535572249227,-2.67,0.68
1982,12,1,1982-12-01,-1.48706142288997,-2.56,0.700000000000001
1982,12,6,1982-12-06,-1.34084401237296,-2.44,0.73
1982,12,11,1982-12-11,-1.05351303579319,-2.16,0.94
1982,12,16,1982-12-16,-0.769712770658418,-1.88,1.14
1982,12,21,1982-12-21,-0.444737074679629,-1.66,1.38
1982,12,26,1982-12-26,-0.0164737074679626,-1.47,1.83
1982,12,31,1982-12-31,0.359253203711887,-1.29,2.04
1983,1,5,1983-01-05,0.770344675209899,-1.15,2.27
1983,1,10,1983-01-10,0.820048608042422,-1.18,2.32
1983,1,15,1983-01-15,0.912576226248343,-1.2,2.49
1983,1,20,1983-01-20,1.15309323906319,-1.07,2.68
1983,1,25,1983-01-25,1.28474591250552,-0.969999999999999,2.82
1983,1,30,1983-01-30,1.37344233318604,-0.84,2.89
1983,2,4,1983-02-04,1.57007512152011,-0.709999999999999,2.99
1983,2,9,1983-02-09,1.7171011931065,-0.6,3.02
1983,2,14,1983-02-14,1.85434379142731,1.18,3.09
1983,2,19,1983-02-19,1.89988510826337,1.21,3.19
1983,2,24,1983-02-24,1.9390587715422,1.23,3.19
1983,3,1,1983-03-01,1.95954485196642,1.26,3.17
1983,3,6,1983-03-06,1.91880247459125,1.23,3.12
1983,3,11,1983-03-11,1.86889969067609,1.19,3.06
1983,3,16,1983-03-16,1.82537339814406,1.15,3.02
1983,3,21,1983-03-21,1.82483429076447,1.21,3.02
1983,3,26,1983-03-26,1.85664604507291,1.26,3.04
1983,3,31,1983-03-31,1.88940786566505,1.29,3.07
1983,4,5,1983-04-05,1.92457799381352,1.29,3.06
1983,4,10,1983-04-10,2.03075563411401,1.39,3.23
1983,4,15,1983-04-15,2.13262925320371,1.38,3.41
1983,4,20,1983-04-20,2.20021652673442,1.35,3.57
1983,4,25,1983-04-25,2.2382942996023,1.3,3.69
1983,4,30,1983-04-30,2.2679496243924,1.25,3.8
1983,5,5,1983-05-05,2.24108263367212,1.18,3.88
1983,5,10,1983-05-10,2.14708351745471,1.1,3.77
1983,5,15,1983-05-15,2.04969067609368,1.02,3.66
1983,5,20,1983-05-20,1.95122403888643,0.92,3.55
1983,5,25,1983-05-25,1.85609368095449,0.81,3.43
1983,5,30,1983-05-30,1.7834114007954,0.73,3.33
1983,6,4,1983-06-04,1.71537339814406,0.66,3.23
1983,6,9,1983-06-09,1.64741493592576,0.58,3.13
1983,6,14,1983-06-14,1.57968625718073,-0.0600000000000005,3.03
1983,6,19,1983-06-19,1.50801590808661,-0.67,2.93
1983,6,24,1983-06-24,1.47126822801591,-0.66,2.84
1983,6,29,1983-06-29,1.39512152010605,-0.699999999999999,2.74
1983,7,4,1983-07-04,1.28621299160407,-0.77,2.61
1983,7,9,1983-07-09,1.15759169244366,-0.84,2.48
1983,7,14,1983-07-14,1.00302695536898,-0.93,2.33
1983,7,19,1983-07-19,0.746836058329651,-1.05,2.17
1983,7,24,1983-07-24,0.445651789659744,-1.22,2.02
1983,7,29,1983-07-29,0.200477242598321,-1.35,1.99
1983,8,3,1983-08-03,-0.0979805567830311,-1.49,1.97
1983,8,8,1983-08-08,-0.431060539107379,-1.63,1.93
1983,8,13,1983-08-13,-0.688046840477242,-1.78,1.9
1983,8,18,1983-08-18,-0.886133451171012,-1.92,1.88
1983,8,23,1983-08-23,-1.05417145382236,-2.11,1.74
1983,8,28,1983-08-28,-1.14210340256297,-2.28,1.63
1983,9,2,1983-09-02,-1.21840035351304,-2.4,1.51
1983,9,7,1983-09-07,-1.2921431727795,-2.5,1.39
1983,9,12,1983-09-12,-1.37631020768891,-2.54,1.29
1983,9,17,1983-09-17,-1.4292355280601,-2.57,1.24
1983,9,22,1983-09-22,-1.47296950950066,-2.61,1.2
1983,9,27,1983-09-27,-1.45822801590809,-2.7,1.25
1983,10,2,1983-10-02,-1.27199292973928,-2.69,1.66
1983,10,7,1983-10-07,-1.05711003093239,-2.66,2.08
1983,10,12,1983-10-12,-0.803305346884666,-2.57,2.43
1983,10,17,1983-10-17,-0.533703049049933,-2.51,2.75
1983,10,22,1983-10-22,-0.136451612903225,-2.35,3.22
1983,10,27,1983-10-27,0.195837384003535,-2.19,3.61
1983,11,1,1983-11-01,0.254962439239947,-2.08,3.68
1983,11,6,1983-11-06,0.461741051701282,-1.91,3.89
1983,11,11,1983-11-11,0.706407423773752,-1.73,4.09
1983,11,16,1983-11-16,0.929858594785683,-1.61,4.31
1983,11,21,1983-11-21,1.09057887759611,-1.57,4.56
1983,11,26,1983-11-26,1.30348210340256,-1.54,4.79
1983,12,1,1983-12-01,1.45290322580645,-1.52,4.91
1983,12,6,1983-12-06,1.43532479010164,-1.53,4.94
1983,12,11,1983-12-11,1.40655324790102,-1.57,4.97
1983,12,16,1983-12-16,1.36544410075122,-1.6,4.98
1983,12,21,1983-12-21,1.28085285019885,-1.65,4.93
1983,12,26,1983-12-26,1.17061422889969,-1.71,4.89
1983,12,31,1983-12-31,1.054538223597,-1.75,4.81
1984,1,5,1984-01-05,0.933331860362351,-1.78,4.73
1984,1,10,1984-01-10,0.854418912947415,-1.71,4.67
1984,1,15,1984-01-15,0.795364560318162,-1.63,4.63
1984,1,20,1984-01-20,0.755152452496686,-1.54,4.6
1984,1,25,1984-01-25,0.727715422006187,-1.45,4.54
1984,1,30,1984-01-30,0.674476358815732,-1.38,4.43
1984,2,4,1984-02-04,0.572081307998233,-1.34,4.27
1984,2,9,1984-02-09,0.411480335837384,-1.37,4.1
1984,2,14,1984-02-14,0.230106053910738,-1.4,3.92
1984,2,19,1984-02-19,0.066482545293858,-1.44,3.73
1984,2,24,1984-02-24,-0.077905435262925,-1.49,3.55
1984,2,29,1984-02-29,-0.203663278833407,-1.54,3.36
1984,3,5,1984-03-05,-0.282121078214759,-1.53,3.18
1984,3,10,1984-03-10,-0.346394167034909,-1.53,3.01
1984,3,15,1984-03-15,-0.407574016791869,-1.53,2.85
1984,3,20,1984-03-20,-0.457419354838709,-1.54,2.69
1984,3,25,1984-03-25,-0.502275740167918,-1.53,2.57
1984,3,30,1984-03-30,-0.523632346442775,-1.51,2.44
1984,4,4,1984-04-04,-0.58451171011931,-1.53,2.31
1984,4,9,1984-04-09,-0.630945647370747,-1.55,2.24
1984,4,14,1984-04-14,-0.66817057003977,-1.57,2.17
1984,4,19,1984-04-19,-0.699412284577994,-1.59,2.12
1984,4,24,1984-04-24,-0.736005302695537,-1.62,2.1
1984,4,29,1984-04-29,-0.765015466195316,-1.65,2.08
1984,5,4,1984-05-04,-0.795483870967742,-1.7,2.05
1984,5,9,1984-05-09,-0.839164825452938,-1.74,1.98
1984,5,14,1984-05-14,-0.863243482103402,-1.79,1.92
1984,5,19,1984-05-19,-0.82259832081308,-1.7,1.86
1984,5,24,1984-05-24,-0.801082633672116,-1.64,1.8
1984,5,29,1984-05-29,-0.806800707026071,-1.63,1.72
1984,6,3,1984-06-03,-0.773954927087936,-1.59,1.65
1984,6,8,1984-06-08,-0.736336721166593,-1.57,1.59
1984,6,13,1984-06-13,-0.666681396376491,-1.53,1.53
1984,6,18,1984-06-18,-0.501391957578435,-1.47,1.46
1984,6,23,1984-06-23,-0.263981440565621,-1.44,1.64
1984,6,28,1984-06-28,0.148241272646929,-1.31,1.98
1984,7,3,1984-07-03,0.465554573574901,-1.22,2.16
1984,7,8,1984-07-08,0.689633230225365,-1.16,2.34
1984,7,13,1984-07-13,0.828236853733982,-1.06,2.49
1984,7,18,1984-07-18,0.841294741493593,-0.969999999999999,2.46
1984,7,23,1984-07-23,0.878908528501989,-0.9,2.43
1984,7,28,1984-07-28,0.808426866990721,-0.93,2.38
1984,8,2,1984-08-02,0.714538223596995,-0.98,2.34
1984,8,7,1984-08-07,0.790269553689793,-0.98,2.32
1984,8,12,1984-08-12,1.03298718515245,-0.91,2.42
1984,8,17,1984-08-17,1.2480424215643,-0.92,2.48
1984,8,22,1984-08-22,1.43026513477685,-0.9,2.71
1984,8,27,1984-08-27,1.68923994697305,-0.81,3.11
1984,9,1,1984-09-01,1.93864781263809,-0.68,3.51
1984,9,6,1984-09-06,2.05880247459125,-0.66,3.78
1984,9,11,1984-09-11,1.96473265576668,-0.69,3.88
1984,9,16,1984-09-16,1.84221387538666,-0.76,3.95
1984,9,21,1984-09-21,1.70186478126381,-0.85,3.95
1984,9,26,1984-09-26,1.55224480777729,-0.890000000000001,3.96
1984,10,1,1984-10-01,1.40705258506407,-0.93,4.01
1984,10,6,1984-10-06,1.37091913389306,-0.869999999999999,4.01
1984,10,11,1984-10-11,1.38232876712329,-0.82,4.02
1984,10,16,1984-10-16,1.42971718957137,-0.82,4.05
1984,10,21,1984-10-21,1.53569597878922,-0.779999999999999,4.11
1984,10,26,1984-10-26,1.74562527618206,0.16,4.22
1984,10,31,1984-10-31,1.95480777728679,0.460000000000001,4.35
1984,11,5,1984-11-05,2.0664030048608,0.56,4.4
1984,11,10,1984-11-10,2.15593018117543,0.6,4.42
1984,11,15,1984-11-15,2.23320371188688,0.640000000000001,4.43
1984,11,20,1984-11-20,2.33184268669907,0.700000000000001,4.48
1984,11,25,1984-11-25,2.34852408307556,0.73,4.48
1984,11,30,1984-11-30,2.35548387096774,0.75,4.47
1984,12,5,1984-12-05,2.41870525850641,0.85,4.49
1984,12,10,1984-12-10,2.48261599646487,0.93,4.53
1984,12,15,1984-12-15,2.69583738400354,1.14,4.75
1984,12,20,1984-12-20,2.90264250994255,1.33,4.97
1984,12,25,1984-12-25,3.01133451171012,1.43,5.08
1984,12,30,1984-12-30,3.16913389306231,1.58,5.21
1985,1,5,1985-01-05,3.29728236853734,1.7,5.32
1985,1,10,1985-01-10,3.41479893946089,1.82,5.43
1985,1,15,1985-01-15,3.45206363234644,1.86,5.48
1985,1,20,1985-01-20,3.50313300927972,1.89,5.54
1985,1,25,1985-01-25,3.62934158197084,1.96,5.61
1985,1,30,1985-01-30,3.68318161732214,2.01,5.61
1985,2,4,1985-02-04,3.75978789217852,2.08,5.67
1985,2,9,1985-02-09,3.81683605832965,2.14,5.72
1985,2,14,1985-02-14,3.80515245249669,2.12,5.73
1985,2,19,1985-02-19,3.7917984975696,2.1,5.73
1985,2,24,1985-02-24,3.76953159522757,2.04,5.78
1985,3,1,1985-03-01,3.70157313300928,1.97,5.77
1985,3,6,1985-03-06,3.61634114007954,1.88,5.74
1985,3,11,1985-03-11,3.53035793194874,1.79,5.77
1985,3,16,1985-03-16,3.53279275298277,1.81,5.79
1985,3,21,1985-03-21,3.57202828104286,1.86,5.88
1985,3,26,1985-03-26,3.59239063190455,1.89,5.96
1985,3,31,1985-03-31,3.59583738400354,1.93,5.97
1985,4,5,1985-04-05,3.59792311091472,1.96,5.96
1985,4,10,1985-04-10,3.60904551480336,2.01,5.96
1985,4,15,1985-04-15,3.52783915156871,1.94,5.91
1985,4,20,1985-04-20,3.43486964206805,1.86,5.81
1985,4,25,1985-04-25,3.35082633672117,1.79,5.71
1985,4,30,1985-04-30,3.38528501988511,1.84,5.73
1985,5,5,1985-05-05,3.4459832081308,1.93,5.77
1985,5,10,1985-05-10,3.49749005744587,2,5.79
1985,5,15,1985-05-15,3.5435130357932,2.08,5.8
1985,5,20,1985-05-20,3.59192664604507,2.13,5.81
1985,5,25,1985-05-25,3.62204595669465,2.04,5.8
1985,5,30,1985-05-30,3.52995581087053,1.95,5.65
1985,6,4,1985-06-04,3.42192664604507,1.85,5.52
1985,6,9,1985-06-09,3.32203711886876,1.76,5.44
1985,6,14,1985-06-14,3.23723817940787,1.66,5.36
1985,6,19,1985-06-19,3.16544851966416,1.57,5.36
1985,6,24,1985-06-24,3.11561201944322,1.51,5.37
1985,6,29,1985-06-29,3.05261157755192,1.43,5.34
1985,7,4,1985-07-04,2.9777817057004,1.35,5.3
1985,7,9,1985-07-09,2.87149801148917,1.24,5.19
1985,7,14,1985-07-14,2.74813963764914,1.11,5.04
1985,7,19,1985-07-19,2.61471498011489,0.960000000000001,4.82
1985,7,24,1985-07-24,2.49968625718073,0.870000000000001,4.59
1985,7,29,1985-07-29,2.4471011931065,0.860000000000001,4.4
1985,8,3,1985-08-03,2.47342907644719,0.890000000000001,4.28
1985,8,8,1985-08-08,2.51911621741052,0.93,4.26
1985,8,13,1985-08-13,2.60532037118869,0.98,4.49
1985,8,18,1985-08-18,2.70045072912064,1.05,4.7
1985,8,23,1985-08-23,2.76417145382236,1.09,4.88
1985,8,28,1985-08-28,2.75703490941229,1.05,4.92
1985,9,2,1985-09-02,2.67301811754308,0.98,4.88
1985,9,7,1985-09-07,2.59201944321697,0.9,4.76
1985,9,12,1985-09-12,2.46503756076005,0.82,4.57
1985,9,17,1985-09-17,2.34685815289439,0.73,4.43
1985,9,22,1985-09-22,2.30840477242598,0.630000000000001,4.36
1985,9,27,1985-09-27,2.3098232434821,0.56,4.33
1985,10,2,1985-10-02,2.32529827662395,-0.0399999999999991,4.33
1985,10,7,1985-10-07,2.37708351745471,-0.99,4.39
1985,10,12,1985-10-12,2.58264250994255,-0.879999999999999,4.55
1985,10,17,1985-10-17,2.97631020768891,-0.65,4.92
1985,10,22,1985-10-22,3.29642951833849,0.18,5.21
1985,10,27,1985-10-27,3.57237295625276,0.630000000000001,5.43
1985,11,1,1985-11-01,3.83440565620857,0.76,5.82
1985,11,6,1985-11-06,4.04689792311092,0.870000000000001,6.15
1985,11,11,1985-11-11,4.13122845779938,0.9,6.22
1985,11,16,1985-11-16,4.02058329650906,0.81,6.19
1985,11,21,1985-11-21,3.88750773309766,0.720000000000001,6.15
